"","rcc","gcc","bcc","brt","night.filtered","max.filtered","doy","time","DATE_POSIX"
"119",0.394917543321228,0.394162541413058,0.211567426791469,282.407635772019,0.394162541413058,0.397509410843125,2016-07-28,2016-07-19,2016-07-28
"120",0.381878299278288,0.397076005595955,0.220717923675779,284.166082181614,0.397076005595955,0.397509410843125,2016-07-29,2016-07-19,2016-07-29
"121",0.389907114557723,0.394497562958402,0.215335147282585,276.517639590211,0.394497562958402,0.397509410843125,2016-07-30,2016-07-19,2016-07-30
"122",0.383948193379038,0.392128814493667,0.223922992127295,290.453012462029,0.392128814493667,0.398702167523707,2016-07-31,2016-07-19,2016-07-31
"123",0.373765580160731,0.398084061483907,0.229538636470699,282.059500936147,0.398084061483907,0.398829151426845,2016-08-01,2016-07-19,2016-08-01
"124",0.384436879030175,0.395475288618963,0.22076016223173,277.778633761717,0.395475288618963,0.398829151426845,2016-08-02,2016-07-19,2016-08-02
"125",0.388202002614523,0.394117322497389,0.217680674888089,282.966361569047,0.394117322497389,0.396586874740385,2016-08-03,2016-07-19,2016-08-03
"126",0.390086143457953,0.394031655473365,0.216034952830367,280.947609489359,0.394031655473365,0.395100452490444,2016-08-04,2016-07-19,2016-08-04
"127",0.392188305642717,0.392536639035164,0.215831735794543,279.894582613269,0.392536639035164,0.394736426835466,2016-08-05,2016-07-19,2016-08-05
"128",0.387472921768616,0.392668955715906,0.218959787478697,284.531435686454,0.392668955715906,0.394447199046152,2016-08-06,2016-07-19,2016-08-06
"129",0.392548276712696,0.392474038724803,0.214954044182583,281.944061176954,0.392474038724803,0.393752299375083,2016-08-07,2016-07-19,2016-08-07
"130",0.387103053593453,0.391421950580194,0.220492937356635,280.464442505532,0.391421950580194,0.393615044486677,2016-08-08,2016-07-19,2016-08-08
"131",0.393988500129032,0.391075320690665,0.214292804596586,278.315640329315,0.391075320690665,0.394524206356742,2016-08-09,2016-07-19,2016-08-09
"132",0.379433034572146,0.393303250073398,0.225205313752086,285.944185383222,0.393303250073398,0.397091610626908,2016-08-10,2016-07-19,2016-08-10
"133",0.390607492039925,0.394592464053068,0.215543428476473,278.513661922805,0.394592464053068,0.397091610626908,2016-08-11,2016-07-19,2016-08-11
"134",0.391926497384183,0.393314942558365,0.2151561098386,284.296104676749,0.393314942558365,0.396844631679322,2016-08-12,2016-07-19,2016-08-12
"135",0.384538432706058,0.393837899798576,0.223161829886158,275.846379847303,0.393837899798576,0.395661193355857,2016-08-13,2016-07-19,2016-08-13
"136",0.388527236401884,0.393722969433087,0.218855268164948,279.567780587327,0.393722969433087,0.395375612393389,2016-08-14,2016-07-19,2016-08-14
"137",0.388080546309859,0.390788377289932,0.221685393246737,282.879481584504,0.390788377289932,0.394766787412547,2016-08-15,2016-07-19,2016-08-15
"138",0.384577667059741,0.393220677818954,0.221709416756525,284.53093732797,0.393220677818954,0.394802137877647,2016-08-16,2016-07-19,2016-08-16
"139",0.385345859005189,0.39413969017089,0.221592607138255,279.579244365866,0.39413969017089,0.394802137877647,2016-08-17,2016-07-19,2016-08-17
"140",0.384059564777463,0.390924895707894,0.226463387105126,279.552236402864,0.390924895707894,0.394329764997424,2016-08-18,2016-07-19,2016-08-18
"141",0.389057496614659,0.390296248485384,0.219965389772098,282.785989532938,0.390296248485384,0.392456481690797,2016-08-19,2016-07-19,2016-08-19
"142",0.391966802994891,0.390605604039398,0.217906622584403,281.75881749499,0.390605604039398,0.391805782792473,2016-08-20,2016-07-19,2016-08-20
"143",0.399527459336114,0.389619119433789,0.210385993493596,284.985503135058,0.389619119433789,0.391740328956306,2016-08-21,2016-07-19,2016-08-21
"144",0.387844926291275,0.39109982976773,0.221736417927892,284.351594210454,0.39109982976773,0.391535052437952,2016-08-22,2016-07-19,2016-08-22
"145",0.390234731942528,0.39002439861768,0.219642083206153,281.025584957854,0.39002439861768,0.391241354971966,2016-08-23,2016-07-19,2016-08-23
"146",0.395104005667125,0.389090197301064,0.215019452922901,281.961960680282,0.389090197301064,0.390858530951409,2016-08-24,2016-07-19,2016-08-24
"147",0.39196219222291,0.389412078842949,0.21874692072262,277.747157439879,0.389412078842949,0.391632740707627,2016-08-25,2016-07-19,2016-08-25
"148",0.388232901458946,0.39033699863138,0.219264257178271,283.536000650166,0.39033699863138,0.391632740707627,2016-08-26,2016-07-19,2016-08-26
"149",0.391917632640731,0.388285507263403,0.221045761917629,285.618326404873,0.388285507263403,0.391835607115097,2016-08-27,2016-07-19,2016-08-27
